pc01_state_id,pc01_district_id,pc01_subdistrict_id,pc01_vd_area,pc01_vd_t_hh,pc01_vd_t_p,pc01_vd_t_m,pc01_vd_t_f,pc01_vd_sc_p,pc01_vd_sc_m,pc01_vd_sc_f,pc01_vd_st_p,pc01_vd_st_m,pc01_vd_st_f,pc01_vd_edu_fac,pc01_vd_p_sch,pc01_vd_m_sch,pc01_vd_s_sch,pc01_vd_s_s_sch,pc01_vd_college,pc01_vd_ind_sch,pc01_vd_tr_sch,pc01_vd_adlt_lt_ct,pc01_vd_oth_sch,pc01_vd_medi_fac,pc01_vd_hosp,pc01_vd_all_hosp,pc01_vd_ayu_hosp,pc01_vd_un_hosp,pc01_vd_hom_hosp,pc01_vd_disp_cntr,pc01_vd_all_disp,pc01_vd_ayu_disp,pc01_vd_un_disp,pc01_vd_hom_disp,pc01_vd_mcw_cntr,pc01_vd_m_home,pc01_vd_cwc,pc01_vd_h_cntr,pc01_vd_ph_cntr,pc01_vd_phs_cnt,pc01_vd_fwc_cntr,pc01_vd_tb_cln,pc01_vd_n_home,pc01_vd_rmp,pc01_vd_smp,pc01_vd_chw,pc01_vd_oth_cntr,pc01_vd_tap,pc01_vd_well,pc01_vd_tank,pc01_vd_tubewell,pc01_vd_handpump,pc01_vd_river,pc01_vd_canal,pc01_vd_lake,pc01_vd_spring,pc01_vd_other,pc01_vd_p_t_fac,pc01_vd_post_off,pc01_vd_tele_off,pc01_vd_post_tele,pc01_vd_phone,pc01_vd_comm_fac,pc01_vd_bs_fac,pc01_vd_rs_fac,pc01_vd_nw_fac,pc01_vd_bank_fac,pc01_vd_comm_bank,pc01_vd_coop_bank,pc01_vd_crsoc_fac,pc01_vd_ac_soc,pc01_vd_nac_soc,pc01_vd_other_soc,pc01_vd_rc_fac,pc01_vd_c_v_hall,pc01_vd_sp_cl_fac,pc01_vd_st_au_fac,pc01_vd_app_pr,pc01_vd_app_mr,pc01_vd_app_fp,pc01_vd_app_navriv,pc01_vd_app_navcan,pc01_vd_app_nw,pc01_vd_dist_town,pc01_vd_power_supl,pc01_vd_power_dom,pc01_vd_power_agr,pc01_vd_power_oth,pc01_vd_power_all,pc01_vd_pap_mag,pc01_vd_tot_inc,pc01_vd_tot_exp,pc01_vd_land_fores,pc01_vd_canal_govt,pc01_vd_canal_pvt,pc01_vd_well_wo_el,pc01_vd_tw_wo_el,pc01_vd_tw_w_el,pc01_vd_tank_irr,pc01_vd_river_irr,pc01_vd_lake_irr,pc01_vd_w_fall,pc01_vd_oth_irr,pc01_vd_tot_irr,pc01_vd_un_irr,pc01_vd_cult_waste,pc01_vd_area_na_cu
10,14,0012,11051.0,19878,107266,56332,50934,22167,11524,10643,6,4,2,1.0,77,27,2,1,0,0,0,0,4,1.0,7,7,0,0,0,11101,11,1,0,1,3,0,0,1,5,10,5,1,0,9,2,17,0,1,39,18,16,41,7,0,0,0,0,1.0,20,1,0,0,1.0,1.0,1.0,1.0,1.0,3,4,1.0,10.0,0,0,1.0,1,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,2,0.0,0.0,0.0,24.28000069,0.0,639.510004105,1422.810007768,318.019998552,19.400000006,192.959998131,0.0,0.0,0.0,2641.259992742,4975.949999414,2715.639962966,716.620007338
10,14,0013,6265.0,13913,74670,38437,36233,17040,8823,8217,53,25,28,1.0,54,16,0,0,1,0,0,1,2,1.0,1,1,0,0,0,9002,9,0,0,2,2,0,1,0,4,8,1,0,0,17,4,10,0,0,34,0,2,36,2,1,0,0,0,1.0,10,0,0,23,1.0,1.0,,1.0,1.0,5,1,1.0,5.0,0,1,0.0,0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,2,0.0,0.0,79.06999993299999,20.0,0.0,225.6399974416,1826.0499992799002,322.470005759,23.0500001014,103.0,0.0,0.0,137.339999671,2763.7199984258996,1768.0299835483002,800.9500009525999,851.5399990044
10,14,0014,17356.0,42936,250377,133440,116937,52454,27688,24766,188,103,85,1.0,122,37,9,3,3,0,1,0,1,1.0,9,6,2,0,1,8553,8,5,5,3,1,1,1,4,3,23,0,0,0,20,1,3,0,4,83,17,69,107,3,0,0,0,0,1.0,20,0,0,84,1.0,1.0,1.0,,1.0,6,4,1.0,5.0,1,1,1.0,3,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,89000.0,88616.0,0.0,23.06999969,2.019999981,270.73000816239994,3873.0500108489996,752.0799877509999,41.320000710399995,244.67000150799998,0.0,0.0,0.0,5206.940008433,8163.129984558201,1478.5300106154,2681.3300003667996
10,14,0015,26017.0,56226,344755,179542,165213,63442,33329,30113,325,166,159,1.0,200,40,12,3,1,0,0,2,11,1.0,5,5,0,0,0,23104,23,1,0,4,4,0,1,2,8,23,3,0,1,69,7,5,0,1,148,13,50,154,1,4,0,2,1,1.0,32,1,0,226,1.0,1.0,1.0,,1.0,10,2,1.0,18.0,1,0,1.0,0,3.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0.0,0.0,2.0,890.4300084199999,0.0,210.98000209000003,8584.6199884877,583.5299977873999,338.5200012888,238.07999797,0.0,0.0,49.840001106,10895.9999987882,8596.209973253599,2106.5500078763,4402.2599916337
10,14,0016,17496.0,41616,242815,126146,116669,44809,23245,21564,26,16,10,1.0,142,38,7,0,1,0,0,4,9,1.0,9,2,3,0,4,29810,29,8,0,10,0,0,0,2,5,22,0,0,1,70,3,7,0,1,116,13,28,120,1,5,1,0,0,1.0,27,4,3,48,1.0,1.0,1.0,1.0,1.0,11,3,1.0,7.0,1,2,1.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,,1.0,2,0.0,0.0,18.769999742,0.0,0.0,191.06999972,6959.470001093001,554.530010147,169.97000119,113.690000298,0.0,0.0,0.0,8331.650002047001,4783.650006107999,1271.3100073066,3066.8800116377
10,15,0001,11411.0,14381,96742,46883,49859,14103,6906,7197,491,247,244,1.0,62,10,7,3,0,0,0,0,2,1.0,0,0,0,0,0,9000,9,0,0,0,1,0,2,0,1,1,0,0,0,2,0,2,0,11,27,0,3,99,1,1,0,0,0,1.0,14,2,1,7,1.0,1.0,1.0,1.0,1.0,4,4,1.0,6.0,1,2,1.0,1,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,2,0.0,0.0,0.0,2593.8800008079997,423.579998948,1445.7200003149999,1463.110002415,55.370000365,397.949995238,46.109999652000006,10.120000362999999,0.0,670.9500000229,7377.199999414999,2372.9800017596,510.8500006744,1147.3399989646
10,15,0002,13040.0,18222,115723,56575,59148,18546,9262,9284,500,234,266,1.0,66,14,8,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,1,0,0,125,0,0,0,0,0,1.0,7,0,0,0,1.0,1.0,,,1.0,5,1,1.0,11.0,0,0,1.0,5,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,2,0.0,0.0,0.0,30.759999511,0.0,164.839998724,8091.120002871,119.410000559,27.049999708999998,6.980000019,0.0,0.0,233.90999985,8698.540012432,2892.9300092522003,343.2699969076,1106.5100010324002
10,15,0003,14768.0,21423,148890,73117,75773,19847,9764,10083,712,342,370,1.0,67,16,7,0,0,0,0,0,0,1.0,5,4,1,0,0,6406,6,4,0,6,3,4,0,2,3,6,1,0,1,7,0,0,0,16,87,6,1,151,6,11,0,0,0,1.0,16,2,2,15,1.0,1.0,,1.0,1.0,11,7,1.0,7.0,0,0,1.0,4,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0.0,0.0,0.0,3069.4200152330004,214.749995701,882.2399890290002,4845.309993999,79.07000213869999,97.6700010637,46.8899997453,0.0,0.0,281.81999795689995,9517.169939841999,4046.3499773966,365.06999911849994,832.0500027358
10,15,0004,9281.0,12409,83826,41879,41947,11134,5572,5562,380,179,201,1.0,46,4,3,1,0,0,0,0,0,1.0,1,0,1,0,0,1000,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,83,0,0,92,0,0,0,0,0,1.0,5,0,0,0,1.0,1.0,,1.0,1.0,2,0,1.0,10.0,0,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,2,0.0,0.0,0.0,2057.789993057,298.7599964,95.64000058399999,3425.8799985100004,11.77000046,0.9700000286,0.0,0.0,8.539999962,16.669999953,5916.019999174999,2015.0299937718,486.8900010702,905.5599974811001
10,15,0005,25135.0,41483,277714,139622,138092,33586,17085,16501,942,466,476,1.0,144,24,3,0,1,0,1,0,0,1.0,6,3,0,2,1,10100,10,1,0,0,2,0,0,5,8,14,2,0,2,13,0,4,0,1,55,2,1,211,1,14,0,0,0,1.0,31,3,2,10,1.0,1.0,1.0,1.0,1.0,16,8,1.0,1.0,0,0,1.0,10,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,2,0.0,0.0,726.9199988152001,662.01001356,0.0,343.920006074,459.24000737999995,0.0,80.94000244,207.43999863,0.0,80.0,5121.200011359,6954.749990189999,12288.2700416074,4630.9400344243,535.3399988197999
10,15,0006,9555.0,16024,109650,54984,54666,13651,6847,6804,80,39,41,1.0,63,12,3,1,1,0,0,0,0,1.0,4,3,1,0,0,9101,9,1,0,1,1,1,1,1,4,2,1,0,0,2,1,0,0,2,3,0,1,97,0,0,0,0,0,1.0,9,0,0,1,1.0,1.0,,1.0,1.0,6,7,1.0,7.0,6,7,1.0,6,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0.0,0.0,34.1399993081,2502.8599985255,626.669997464,933.0700090589,1485.730007048,154.869998699,59.150000867399996,192.079997414,22.60000038,68.56999969,563.320001091,6794.650029697999,1882.3999768907001,528.5900032509,310.3000014689
10,15,0007,14661.0,26322,188372,94657,93715,23282,11919,11363,597,280,317,1.0,91,13,3,0,0,0,0,0,0,1.0,2,0,1,0,1,9000,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,1,89,41,20,101,7,27,0,0,0,1.0,19,2,3,32,1.0,1.0,,1.0,1.0,2,4,1.0,41.0,3,3,1.0,2,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,40000.0,40000.0,363.7900005053,3645.7599650119996,328.589997306,695.5500010268,4095.540002404,317.200002722,277.5700003808,128.34999990199998,0.0,9.809999943,429.39000224999995,10040.750006635999,2823.8700067310997,646.5199991075001,785.3499926068
10,15,0008,10781.0,17588,129043,64854,64189,15536,7910,7626,473,228,245,1.0,53,25,5,1,9,0,0,1,3,1.0,9,6,0,0,3,1000,1,0,0,0,29,0,0,2,40,6,0,0,0,11,1,0,0,9,64,10,4,72,4,5,0,0,0,1.0,8,0,0,0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,5.0,3,3,1.0,3,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0.0,0.0,0.0,1816.519997825,26.259999391999997,1148.160004843,3273.6599883219997,98.30999947000001,196.27999623419998,256.370000614,2.019999981,43.520000932,1692.990005474,8595.64995855,1241.4600045711,310.3900008754,632.3899961248
10,15,0009,6999.0,13395,96826,49189,47637,12857,6533,6324,761,366,395,1.0,47,9,2,1,0,0,0,1,2,1.0,3,0,0,1,2,6113,6,1,1,3,0,0,0,0,0,5,0,0,0,1,0,2,0,4,20,0,0,48,0,0,0,0,0,1.0,6,0,0,93,1.0,1.0,1.0,1.0,1.0,1,1,1.0,3.0,0,0,1.0,1,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,1.0,2,0.0,0.0,3.0,721.749991428,297.7299957,468.86000413139993,2670.6000044074003,185.20000266700004,81.5100007614,6.400000095999999,0.0,0.0,308.4300022541,4740.480006973001,1332.2399852842,428.87999962259994,493.93000400290003
10,15,0010,18437.0,20589,130955,67334,63621,15414,7992,7422,218,105,113,1.0,57,9,3,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,47,3,2,59,11,4,0,0,0,1.0,18,1,1,11,1.0,1.0,,,1.0,1,1,1.0,3.0,0,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,2,3012300.0,0.0,77.1999989194,586.2499981000001,62.870000836,784.15999797,6063.3400244389995,0.0,32.329999920999995,747.45999522,0.0,54.72000122,1247.600013937,9578.72999663,4867.4500427851,2065.3299818524,1848.479988977
10,15,0011,14147.0,26738,172233,86644,85589,22488,11381,11107,253,117,136,1.0,86,10,6,0,0,0,0,0,5,1.0,2,2,0,0,0,6101,6,1,0,1,1,0,0,2,2,5,1,0,0,49,1,5,3,3,71,16,6,102,6,21,0,0,0,1.0,14,0,1,21,1.0,1.0,1.0,1.0,1.0,4,0,1.0,18.0,13,0,1.0,3,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,8835662.0,6033646.0,0.9399999976,2255.569994281,10.5,878.1400036120998,5150.200011132999,270.6700058259999,217.019998908,135.13999939500002,0.0,0.0,1502.4700030535,10426.269960638001,2322.1299910389994,361.2499996018,1034.9699884922
10,15,0012,16215.0,27974,180964,88028,92936,20315,9958,10357,143,69,74,1.0,82,15,5,0,0,0,0,5,0,1.0,3,0,3,0,0,8500,8,5,0,0,42,0,22,4,6,9,0,0,0,10,0,0,0,0,22,1,1,75,1,1,0,0,0,1.0,20,0,0,8,1.0,1.0,,1.0,1.0,4,2,1.0,5.0,0,0,1.0,0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,2,0.0,0.0,0.0,2617.9499894150003,16.220000269,1157.9600120359,2780.309996047,295.520001387,227.389998437,589.0399965940001,24.55999947,0.0,1638.4999961206,9355.540003119,4623.230007161,672.30000164,1559.8899976738999
10,15,0013,12011.0,17748,113914,56673,57241,13869,7023,6846,130,64,66,1.0,52,16,3,0,1,0,0,0,0,1.0,8,5,0,0,3,13100,13,1,0,0,14,0,0,0,4,4,1,0,0,3,0,0,0,1,47,0,0,47,0,0,0,0,0,1.0,11,1,1,7,1.0,1.0,1.0,,1.0,5,0,0.0,0.0,0,0,1.0,1,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0.0,0.0,0.0,1103.90999985,0.0,820.5400000174,3399.729998826,343.0,359.0,96.0,0.0,0.0,776.650000006,6998.82999561,3239.0399976936,655.5399995019,1118.279999881
10,15,0014,20409.0,27103,177196,87531,89665,19294,9685,9609,203,102,101,1.0,95,23,8,0,0,0,0,2,0,1.0,1,1,0,0,0,7214,7,2,1,4,12,0,1,1,4,10,1,0,0,10,2,4,2,0,88,37,0,89,30,1,0,0,0,1.0,17,1,1,5,1.0,1.0,1.0,1.0,1.0,5,1,1.0,4.0,3,2,1.0,2,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,,1.0,2,0.0,0.0,0.0,390.639999631,0.0,1111.749998564,6943.650009143001,0.0,173.51000023,1179.2400007239999,5.0,0.0,949.17999839,10863.970017422,6182.3199945473,1810.2799901079002,1551.4699997362
10,16,0001,6539.0,10307,73378,36586,36792,8220,4065,4155,1013,510,503,1.0,42,9,3,0,0,0,0,0,0,1.0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,45,1,1,1,1,1,1.0,6,0,0,0,1.0,1.0,,,1.0,2,0,0.0,0.0,0,0,1.0,4,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,1.0,2,0.0,0.0,0.0,927.2099914810001,0.0,373.29000258,2654.1000073920004,75.20999909,35.05000114,34.40000153,0.0,0.0,0.0,4106.92000757,1193.7400023378,315.2799992744,920.8399973380001
10,16,0002,12429.0,22626,162590,81356,81234,19004,9473,9531,1044,505,539,1.0,69,19,3,1,0,0,0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,2,0,1,0,1,43,8,5,78,3,3,0,0,0,1.0,16,0,0,3,1.0,1.0,,1.0,1.0,2,0,1.0,1.0,0,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,,1.0,2,0.0,0.0,177.26000024,1256.189989376,11.509999872000002,337.8299981826,3231.989984564,148.1100006,50.28999996100001,20.060000182,0.0,0.0,778.2799989317999,5858.659996415,4723.1900008883995,497.3499970598,1179.100004168
10,16,0003,17726.0,36265,254934,126085,128849,29519,14661,14858,663,315,348,1.0,134,19,4,2,0,0,0,0,3,1.0,2,2,0,0,0,26602,26,6,0,2,1,0,0,2,9,10,2,0,6,60,0,2,0,1,130,2,0,137,2,0,0,0,0,1.0,27,0,0,34,1.0,1.0,,,1.0,8,1,1.0,3.0,0,0,1.0,3,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,2,0.0,0.0,0.0,2110.850005199,19.85000038,2024.6300133579998,3916.170014401,60.81999969,137.399999612,198.390002252,6.570000172,31.94000053,715.3300041139,9481.030065508,5426.429984835999,731.5999953757,2093.1799992355
10,16,0004,13800.0,26483,181549,88504,93045,19407,9601,9806,640,307,333,1.0,95,20,8,1,3,1,0,1,0,1.0,12,7,3,0,2,15315,15,3,1,5,1,0,1,0,0,16,0,1,1,8,0,1,1,0,79,2,0,81,1,3,1,0,0,1.0,20,0,0,10,1.0,1.0,,1.0,1.0,8,4,1.0,19.0,2,3,1.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,,1.0,2,0.0,0.0,0.0,1436.7300136120002,89.61999726,1207.6200033943,2734.0700104029997,355.73999405,13.350000144000001,41.33999919199999,0.400000006,0.0,324.62999963900006,6203.500003815,4947.2800169816,768.1500005564001,1879.3999945971
10,16,0005,9521.0,15348,106223,52190,54033,10331,5180,5151,186,94,92,1.0,48,8,2,0,2,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,38,0,1,39,0,0,0,0,0,1.0,12,0,0,4,1.0,1.0,,,1.0,5,0,1.0,6.0,0,0,1.0,2,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,2,0.0,0.0,0.0,568.570002528,0.0,14.170000081000001,0.0,0.0,0.0,0.0,0.0,0.0,3333.900004033,3916.640000754,4280.310013996999,560.9400020186999,763.3199982107999
10,16,0006,6221.0,11852,82417,40096,42321,9278,4598,4680,2,2,0,1.0,54,3,2,1,0,0,0,0,0,1.0,1,1,0,0,0,3200,3,2,0,0,1,1,1,1,0,3,1,0,0,7,0,4,0,0,40,0,0,40,0,0,0,0,0,1.0,8,1,1,0,1.0,1.0,,,1.0,1,2,1.0,1.0,0,0,1.0,1,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,1.0,2,0.0,0.0,0.0,538.63999937,40.47000122,1014.1500060019999,2130.5800142,0.0,0.0,0.0,0.0,0.0,1.00999999,3724.8500160520002,1583.6900005426003,172.640001547,738.7600017651
10,16,0007,14940.0,25598,172749,83105,89644,18636,9216,9420,195,80,115,1.0,107,27,5,0,2,0,0,0,0,1.0,3,2,0,1,0,12002,12,0,0,2,0,0,0,2,3,6,1,0,0,14,3,1,0,2,101,8,0,111,8,15,1,0,0,1.0,28,2,0,3,1.0,1.0,1.0,1.0,1.0,12,9,1.0,17.0,4,4,1.0,9,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,1.0,2,0.0,0.0,64.26000214,8624.459991762997,46.33000183,44.15000153,25.45000076,0.0,0.0,0.5099999905,0.0,0.0,147.700001805,8888.600015087999,3347.9899930393,1081.8900126306,1560.480012615
10,16,0008,10786.0,20342,136511,64638,71873,16173,7702,8471,141,66,75,1.0,81,14,3,0,0,0,0,0,0,1.0,0,0,0,0,0,7000,7,0,0,0,0,0,0,0,0,24,0,0,0,14,0,1,0,0,69,6,5,69,0,1,0,0,0,1.0,21,0,0,148,1.0,1.0,,,1.0,5,0,1.0,8.0,5,1,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,2,0.0,0.0,0.0,716.04999924,45.0,256.93000000719996,5617.85000226,79.0,0.0,0.0,0.0,0.0,74.0,6788.82999419,2520.35000018,70.0,1403.13000107
10,16,0009,12433.0,22810,162503,80785,81718,18628,9455,9173,450,221,229,1.0,77,18,5,2,1,0,0,0,1,1.0,3,2,0,0,1,9000,9,0,0,0,0,0,0,0,1,5,0,0,0,3,0,0,0,0,44,0,2,81,0,3,0,0,0,1.0,21,1,1,97,1.0,1.0,1.0,,1.0,6,1,1.0,27.0,0,1,1.0,3,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,1.0,2,0.0,0.0,0.0,389.229999335,50.99000168,335.35000129789995,6005.639980644999,170.76999518099998,190.150002958,40.47999954,9.0,0.0,320.6899958279,7514.3199873700005,3041.8500095355002,563.7200001314001,1317.3500002001
10,16,0010,8536.0,19726,147932,74559,73373,14489,7331,7158,601,314,287,1.0,82,15,3,0,0,0,0,0,3,1.0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,26,0,0,0,0,25,0,2,45,2,0,0,0,0,1.0,14,0,0,108,1.0,1.0,1.0,,1.0,5,0,1.0,1.0,0,0,0.0,0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,2,0.0,0.0,0.0,3228.469985883,112.3600006,3.5199999815,195.310000421,0.0,0.0,0.0,0.0,0.0,0.0,3539.659988313,3788.519966449,180.77999943299997,1022.8999939700999
10,16,0011,12139.0,19139,138078,67715,70363,15637,7742,7895,1121,556,565,1.0,81,21,6,0,1,0,0,0,2,1.0,3,3,0,0,0,6302,6,3,0,2,3,0,0,1,0,6,0,0,0,15,0,2,0,0,31,0,0,77,2,1,0,0,0,1.0,17,0,0,30,1.0,1.0,1.0,1.0,1.0,7,1,1.0,3.0,0,0,1.0,1,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,1.0,2,0.0,0.0,0.0,3324.6299843449997,300.1000061,992.290009335,2685.6700009290003,209.919993384,19.820000175999997,68.98999786,1.720000029,6.070000172,358.8399995134,7968.049956054001,2550.5199972013,506.42999848880004,1113.1300027225
10,16,0012,6774.0,10365,74787,37395,37392,9157,4575,4582,1598,808,790,1.0,46,5,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,5,0,1,54,0,0,0,0,0,1.0,9,0,0,2,1.0,1.0,,1.0,1.0,2,0,1.0,1.0,0,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,1.0,2,0.0,0.0,0.0,1603.6899983059998,27.1600008,510.3800014257,1951.180001145,0.0,28.320000644999993,88.700002187,0.0,0.0,0.0,4267.259986679,1288.959980652,429.8699986939,788.6699961387001
10,16,0013,9172.0,14816,107264,52931,54333,16708,8379,8329,748,366,382,1.0,80,12,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,96,0,0,98,0,0,0,0,0,1.0,14,0,0,4,1.0,1.0,,,1.0,4,1,1.0,8.0,0,0,1.0,1,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,2,0.0,0.0,1.24000001,902.89999433,8.0,93.0199990593,3630.8700001825,66.91999817,61.499999910999996,163.88000269050002,4.0,2.0,453.9300035839,5387.020002083001,2304.9699880134,249.7699989902,1227.6100047495
10,16,0014,17280.0,20145,143757,70374,73383,19252,9604,9648,1245,606,639,1.0,82,25,5,2,0,0,0,0,0,1.0,6,6,0,0,0,11424,11,4,2,4,1,1,1,2,2,6,0,0,0,21,7,0,0,0,3,1,0,97,3,1,0,0,0,1.0,24,1,1,1,1.0,1.0,,,1.0,4,0,1.0,1.0,0,0,0.0,0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,,1.0,2,0.0,0.0,0.0,2152.4400091907,0.0299999993,120.73000121079998,4489.939988354599,40.47000122,237.03000259,13.420000311399999,0.0,0.0,43.890001202200004,7246.45000304,2940.1799782775006,2495.6100020933,4596.200007461201
10,16,0015,11823.0,13151,94149,46159,47990,12344,6100,6244,903,457,446,1.0,64,24,0,0,0,0,0,0,0,1.0,1,1,0,0,0,11100,11,1,0,0,2,1,0,0,1,4,1,0,0,21,0,0,0,1,27,1,0,61,1,4,0,0,0,1.0,8,0,0,5,1.0,1.0,,1.0,1.0,6,1,1.0,3.0,0,0,1.0,1,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,,2,0.0,0.0,0.0,1327.020000339,0.0,0.0,4112.3599861679995,98.880002974,0.200000003,27.810000418,0.0,0.0,265.339999197,5831.610018830001,4002.1699657141003,509.6999997422,1482.8999998423
10,16,0016,15602.0,19492,134524,64803,69721,19456,9545,9911,440,231,209,1.0,78,22,4,3,0,0,0,0,22,1.0,8,6,2,0,0,0,0,0,0,0,5,1,3,1,4,14,3,0,0,26,0,4,0,5,93,2,3,100,0,0,0,0,0,1.0,18,3,3,11,1.0,1.0,,1.0,1.0,9,5,1.0,22.0,1,1,1.0,8,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,2,0.0,0.0,17.420000195,622.9699972833,8.23000002,1628.9100017849003,2981.4400186480007,2.220000029,272.710001289,363.25000144200004,0.0,26.990000188499998,625.7399973736,6567.820021829501,4860.1099809617,1051.0499985205004,3104.2200116736
10,16,0017,9883.0,17649,130081,63301,66780,13509,6572,6937,141,64,77,1.0,60,13,0,0,0,0,0,0,0,1.0,4,3,0,0,1,2,0,0,0,2,0,1,0,0,4,5,0,0,0,8,2,2,0,3,45,2,5,64,6,1,0,0,0,1.0,14,0,0,61,1.0,1.0,1.0,1.0,1.0,5,0,1.0,10.0,0,0,0.0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,2,0.0,0.0,0.0,2152.0699863249997,13.96000004,531.640000913,2726.850012503,60.75000096,72.92000008,0.0,0.0,0.0,161.19000054999998,5719.380008469999,2609.0600169836002,520.9399907207,1032.4500116002998
10,16,0018,12428.0,20028,141198,68857,72341,16654,8211,8443,1222,584,638,1.0,72,12,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,3,0,1,0,8,73,17,9,75,3,5,0,0,0,1.0,11,0,0,32,1.0,1.0,1.0,1.0,1.0,5,0,1.0,8.0,4,1,1.0,1,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,2,0.0,0.0,0.0,0.0,0.0,822.9100055689003,5384.429969585999,217.48000330000002,0.0,0.0,0.0,0.0,8.199999809,6501.869985433999,3242.0600021053006,430.5800040525,2256.4600008698994
